Chronon Stage,System Depth,dt,Time | Depth Differential,Sommerfeld's Constant,McElveen's EQ,"Information Creation/ ""Distance to Event Horizon"" Rceh [Glyr]",Entropic Error Rate,pi(n),2(pi)*(EQ),,(C*pi)*(B/C),,,,,,2pi(n)+((Cpi*C/2)+2pi),,CAM Equation,x/lnx,difference u-v,t/u,li(x),g^-1,,
9723,9724,24,0.002468120115,0.0001028383381,405.1666667,15.18665084,0.06584730304,30548.84696,2545.737247,50.45529949,30548.84696,,,30548.84696,2545.737247,,62008.7558,,88.25276867,1058.987898,970.7351295,0.0833369001,2.613709333,0.06584730304,0,1
9724,9725,6,0.000616966581,0.0001028277635,1620.833333,16.57315087,0.0603385565,30551.98856,10183.99619,100.9157876,30551.98856,,,30551.98856,10183.99619,,61166.80897,,353.0292582,1059.084942,706.0556838,0.3333342249,0.6534200157,0.0603385565,0,1
9725,9726,8,0.0008225375283,0.000102817191,1215.75,16.28567444,0.06140365901,30555.13015,7638.782537,87.40012893,30555.13015,,,30555.13015,7638.782537,,61217.07445,,264.7967551,1059.181985,794.3852299,0.2500011885,0.8712169319,0.06140365901,0,1
9726,9727,4,0.000411226483,0.0001028066207,2431.75,16.97902724,0.05889618914,30558.27174,15279.13587,123.6088018,30558.27174,,,30558.27174,15279.13587,,61147.95941,,529.6401428,1059.279027,529.6388841,0.5000005941,0.4356035887,0.05889618914,0,1
9727,9728,20,0.002055921053,0.0001027960526,486.4,15.36979493,0.06506267678,30561.41333,3056.141333,55.28237815,30561.41333,,,30561.41333,3056.141333,,61757.42838,,105.9407533,1059.376068,953.4353147,0.1000029701,2.177993561,0.06506267678,0,1
9728,9729,12,0.00123342584,0.0001027854867,810.75,15.88082614,0.0629690163,30564.55493,5094.092488,71.37291144,30564.55493,,,30564.55493,5094.092488,,61361.58771,,176.5807391,1059.473108,882.892369,0.1666684484,1.306781509,0.0629690163,0,1
9729,9730,16,0.001644398767,0.0001027749229,608.125,15.59334963,0.06412990306,30567.69652,3820.962065,61.81393099,30567.69652,,,30567.69652,3820.962065,,61543.80008,,132.4487851,1059.570147,927.121362,0.1250023752,1.742355843,0.06412990306,0,1
9730,9731,4,0.0004110574453,0.0001027643613,2432.75,16.97984953,0.05889333697,30570.83811,15285.41906,123.6342147,30570.83811,,,30570.83811,15285.41906,,61173.09215,,529.8342218,1059.667185,529.8329635,0.5000005937,0.435584086,0.05889333697,0,1
9731,9732,12,0.001233045623,0.0001027538019,811,15.88144276,0.06296657144,30573.9797,5095.663284,71.38391474,30573.9797,,,30573.9797,5095.663284,,61380.43727,,176.6292576,1059.764222,883.1349649,0.1666684474,1.306737636,0.06296657144,0,1
9732,9733,2,0.0002054864893,0.0001027432446,4866.5,17.67340772,0.05658218356,30577.1213,30577.1213,174.8631502,30577.1213,,,30577.1213,30577.1213,,61166.80897,,1059.861573,1059.861259,-0.0003145065402,1.000000297,0.2177871692,0.05658218356,0,1
9733,9734,8,0.0008218615163,0.0001027326895,1216.75,16.28731884,0.06139745957,30580.26289,7645.065723,87.43606649,30580.26289,,,30580.26289,7645.065723,,61267.33993,,264.9908314,1059.958294,794.9674626,0.2500011868,0.8711389308,0.06139745957,0,1
9734,9735,16,0.001643554186,0.0001027221366,608.4375,15.59437711,0.06412567765,30583.40448,3822.92556,61.82981126,30583.40448,,,30583.40448,3822.92556,,61575.21601,,132.5094316,1060.055328,927.5458967,0.1250023731,1.742258372,0.06412567765,0,1
9735,9736,8,0.0008216926869,0.0001027115859,1217,16.28772973,0.06139591071,30586.54608,7646.636519,87.44504857,30586.54608,,,30586.54608,7646.636519,,61279.9063,,265.0393481,1060.152362,795.1130136,0.2500011863,0.8711194427,0.06139591071,0,1
9736,9737,8,0.0008216082982,0.0001027010373,1217.125,16.28793514,0.06139513642,30589.68767,7647.421917,87.44953926,30589.68767,,,30589.68767,7647.421917,,61286.18949,,265.0636061,1060.249394,795.1857881,0.2500011861,0.8711097005,0.06139513642,0,1
9737,9738,12,0.00123228589,0.0001026904909,811.5,15.88267542,0.06296168456,30592.82926,5098.804877,71.40591626,30592.82926,,,30592.82926,5098.804877,,61418.13638,,176.7262905,1060.346426,883.6201352,0.1666684455,1.306649939,0.06296168456,0,1
9738,9739,2,0.0002053598932,0.0001026799466,4869.5,17.67464026,0.05657823781,30595.97085,30595.97085,174.9170399,30595.97085,,,30595.97085,30595.97085,,61204.50808,,1060.443771,1060.443456,-0.0003143338827,1.000000296,0.2177725549,0.05657823781,0,1
9739,9740,12,0.001232032854,0.0001026694045,811.6666667,15.88308614,0.06296005644,30599.11245,5099.852074,71.41324859,30599.11245,,,30599.11245,5099.852074,,61430.70275,,176.7586335,1060.540486,883.7818523,0.1666684448,1.306620722,0.06296005644,0,1
9740,9741,8,0.0008212709167,0.0001026588646,1217.625,16.28875658,0.06139204028,30602.25404,7650.56351,87.46749973,30602.25404,,,30602.25404,7650.56351,,61311.32223,,265.1606357,1060.637514,795.4768787,0.2500011852,0.8710707438,0.06139204028,0,1
9741,9742,4,0.0004105933073,0.0001026483268,2435.5,16.98210907,0.05888550097,30605.39563,15302.69782,123.7040736,30605.39563,,,30605.39563,15302.69782,,61242.20719,,530.3678995,1060.734542,530.3666426,0.5000005925,0.4355305038,0.05888550097,0,1
9742,9743,2,0.0002052755825,0.0001026377912,4871.5,17.67546153,0.05657560896,30608.53722,30608.53722,174.9529572,30608.53722,,,30608.53722,30608.53722,,61229.64082,,1060.831883,1060.831569,-0.0003142188953,1.000000296,0.2177628182,0.05657560896,0,1
9743,9744,40,0.004105090312,0.0001026272578,243.6,14.67993453,0.06812019483,30611.67882,1530.583941,39.12267809,30611.67882,,,30611.67882,1530.583941,,63742.91494,,53.05271338,1060.928595,1007.875881,0.05000592279,4.355207695,0.06812019483,0,1
9744,9745,4,0.0004104669061,0.0001026167265,2436.25,16.98272486,0.05888336578,30614.82041,15307.4102,123.7231191,30614.82041,,,30614.82041,15307.4102,,61261.05675,,530.513438,1061.025619,530.5121814,0.5000005922,0.4355159033,0.05888336578,0,1
9745,9746,8,0.0008208495793,0.0001026061974,1218.25,16.28978291,0.06138817232,30617.962,7654.4905,87.48994514,30617.962,,,30617.962,7654.4905,,61342.73815,,265.2819173,1061.122643,795.8407259,0.2500011842,0.8710220753,0.06138817232,0,1
9746,9747,12,0.001231148046,0.0001025956705,812.25,15.884523,0.0629543613,30621.10359,5103.517266,71.43890583,30621.10359,,,30621.10359,5103.517266,,61474.68505,,176.871829,1061.219666,884.3478372,0.1666684426,1.306518518,0.0629543613,0,1
9747,9748,6,0.000615510874,0.0001025851457,1624.666667,16.57787536,0.06032136075,30624.24519,10208.08173,101.035052,30624.24519,,,30624.24519,10208.08173,,61311.32223,,353.7731716,1061.316688,707.5435166,0.3333342211,0.6532519623,0.06032136075,0,1
9748,9749,2,0.0002051492461,0.000102574623,4874.5,17.67669281,0.05657166817,30627.38678,30627.38678,175.0068192,30627.38678,,,30627.38678,30627.38678,,61267.33993,,1061.414023,1061.413709,-0.0003140465378,1.000000296,0.2177482222,0.05657166817,0,1
9749,9750,32,0.003282051282,0.0001025641026,304.6875,14.90430923,0.06709468952,30630.52837,1914.408023,43.75394866,30630.52837,,,30630.52837,1914.408023,,62875.83537,,66.34944479,1061.510729,995.1612845,0.06250473307,3.48393265,0.06709468952,0,1
9750,9751,6,0.0006153215055,0.0001025535842,1625.166667,16.57849078,0.06031912153,30633.66997,10211.22332,101.0505978,30633.66997,,,30633.66997,10211.22332,,61330.17178,,353.8701914,1061.607748,707.7375569,0.3333342206,0.653230078,0.06031912153,0,1
9751,9752,16,0.001640689089,0.0001025430681,609.5,15.59786662,0.06411133166,30636.81156,3829.601445,61.88377368,30636.81156,,,30636.81156,3829.601445,,61682.03016,,132.7156075,1061.704767,928.989159,0.1250023657,1.741927427,0.06411133166,0,1
9752,9753,4,0.0004101302163,0.0001025325541,2438.25,16.98436606,0.0588776759,30639.95315,15319.97658,123.7738929,30639.95315,,,30639.95315,15319.97658,,61311.32223,,530.9015197,1061.801784,530.900264,0.5000005913,0.4354769953,0.0588776759,0,1
9753,9754,4,0.000410088169,0.0001025220422,2438.5,16.98457111,0.05887696507,30643.09474,15321.54737,123.7802382,30643.09474,,,30643.09474,15321.54737,,61317.60541,,530.9500278,1061.8988,530.9487722,0.5000005912,0.4354721345,0.05887696507,0,1
9754,9755,4,0.0004100461302,0.0001025115325,2438.75,16.98477614,0.05887625433,30646.23634,15323.11817,123.7865831,30646.23634,,,30646.23634,15323.11817,,61323.8886,,530.9985354,1061.995815,530.9972799,0.5000005911,0.4354672743,0.05887625433,0,1
9755,9756,18,0.00184501845,0.000102501025,542,15.48090376,0.06459571195,30649.37793,3405.486436,58.35654579,30649.37793,,,30649.37793,3405.486436,,61813.97705,,118.013139,1062.09283,944.0796907,0.1111137706,1.959580867,0.06459571195,0,1
9756,9757,4,0.0004099620785,0.0001024905196,2439.25,16.98518615,0.05887483312,30652.51952,15326.25976,123.7992721,30652.51952,,,30652.51952,15326.25976,,61336.45497,,531.0955492,1062.189843,531.0942939,0.5000005909,0.4354575558,0.05887483312,0,1
9757,9758,16,0.001639680262,0.0001024800164,609.875,15.59909676,0.06410627586,30655.66111,3831.957639,61.90280801,30655.66111,,,30655.66111,3831.957639,,61719.72927,,132.7883672,1062.286856,929.4984883,0.1250023631,1.74181079,0.06410627586,0,1
9758,9759,4,0.0004098780613,0.0001024695153,2439.75,16.98559607,0.05887341227,30658.80271,15329.40135,123.8119597,30658.80271,,,30658.80271,15329.40135,,61349.02134,,531.192561,1062.383867,531.191306,0.5000005907,0.4354478398,0.05887341227,0,1
9759,9760,24,0.002459016393,0.0001024590164,406.6666667,15.19404153,0.06581527358,30661.9443,2555.162025,50.54861051,30661.9443,,,30661.9443,2555.162025,,62234.95047,,88.54383787,1062.480878,973.9370397,0.08333687668,2.612657896,0.06581527358,0,1
9760,9761,4,0.0004097940785,0.0001024485196,2440.25,16.98600591,0.05887199178,30665.08589,15332.54295,123.824646,30665.08589,,,30665.08589,15332.54295,,61361.58771,,531.289571,1062.577887,531.2883162,0.5000005905,0.4354381261,0.05887199178,0,1
9761,9762,8,0.0008195042,0.000102438025,1220.25,16.29306361,0.06137581144,30668.22748,7667.056871,87.56173177,30668.22748,,,30668.22748,7667.056871,,61443.26912,,265.6699787,1062.674896,797.0049172,0.2500011807,0.8708665403,0.06137581144,0,1
9762,9763,4,0.0004097101301,0.0001024275325,2440.75,16.98641566,0.05887057165,30671.36908,15335.68454,123.837331,30671.36908,,,30671.36908,15335.68454,,61374.15408,,531.3865791,1062.771904,531.3853245,0.5000005902,0.4354284149,0.05887057165,0,1
9763,9764,6,0.0006145022532,0.0001024170422,1627.333333,16.58115539,0.06030942816,30674.51067,10224.83689,101.1179355,30674.51067,,,30674.51067,10224.83689,,61411.85319,,354.2905776,1062.86891,708.5783327,0.3333342185,0.6531353402,0.06030942816,0,1
9764,9765,24,0.002457757296,0.000102406554,406.875,15.19506586,0.06581083685,30677.65226,2556.471022,50.56155676,30677.65226,,,30677.65226,2556.471022,,62266.36639,,88.58425604,1062.965916,974.3816601,0.08333687345,2.612512236,0.06581083685,0,1
9765,9766,8,0.0008191685439,0.000102396068,1220.75,16.29388295,0.06137272516,30680.79385,7670.198464,87.57966924,30680.79385,,,30680.79385,7670.198464,,61468.40186,,265.7669845,1063.062921,797.2959365,0.2500011798,0.8708277051,0.06137272516,0,1
9766,9767,2,0.0002047711682,0.0001023855841,4883.5,17.68038209,0.05655986363,30683.93545,30683.93545,175.1683061,30683.93545,,,30683.93545,30683.93545,,61380.43727,,1063.160238,1063.159925,-0.0003135307286,1.000000295,0.2177044998,0.05655986363,0,1
9767,9768,32,0.003276003276,0.0001023751024,305.25,14.90799813,0.0670780873,30687.07704,1917.942315,43.7943183,30687.07704,,,30687.07704,1917.942315,,62988.9327,,66.45857395,1063.256928,996.7983539,0.06250471754,3.483233179,0.0670780873,0,1
9768,9769,2,0.0002047292456,0.0001023646228,4884.5,17.68079159,0.05655855366,30690.21863,30690.21863,175.1862399,30690.21863,,,30690.21863,30690.21863,,61393.00364,,1063.354243,1063.35393,-0.0003134735023,1.000000295,0.2176996478,0.05655855366,0,1
9769,9770,8,0.0008188331627,0.0001023541453,1221.25,16.29470195,0.06136964046,30693.36023,7673.340056,87.59760303,30693.36023,,,30693.36023,7673.340056,,61493.5346,,265.8639865,1063.450931,797.5869444,0.250001179,0.8707888892,0.06136964046,0,1
9770,9771,4,0.0004093746802,0.00010234367,2442.75,16.98805383,0.05886489472,30696.50182,15348.25091,123.888058,30696.50182,,,30696.50182,15348.25091,,61424.41956,,531.7745924,1063.547931,531.7733387,0.5000005894,0.4353895941,0.05886489472,0,1
9771,9772,12,0.001227998363,0.0001023331969,814.3333333,15.88964621,0.06293406326,30699.64341,5116.607235,71.53046369,30699.64341,,,30699.64341,5116.607235,,61631.76468,,177.2760354,1063.64493,886.3688949,0.1666684345,1.306154233,0.06293406326,0,1
9772,9773,4,0.0004092909035,0.0001023227259,2443.25,16.98846316,0.05886347638,30702.785,15351.3925,123.9007365,30702.785,,,30702.785,15351.3925,,61436.98593,,531.8715909,1063.741928,531.8703375,0.5000005892,0.435379895,0.05886347638,0,1
9773,9774,16,0.001636996112,0.000102312257,610.875,15.60237343,0.06409281282,30705.9266,3838.240825,61.95353763,30705.9266,,,30705.9266,3838.240825,,61820.26024,,132.9823724,1063.838926,930.8565534,0.1250023562,1.741500185,0.06409281282,0,1
9774,9775,12,0.001227621483,0.0001023017903,814.5833333,15.89026012,0.06293163186,30709.06819,5118.178031,71.54144276,30709.06819,,,30709.06819,5118.178031,,61650.61423,,177.3245335,1063.935922,886.6113886,0.1666684335,1.306110595,0.06293163186,0,1
9775,9776,20,0.002045826514,0.0001022913257,488.8,15.37963909,0.06502103165,30712.20978,3071.220978,55.41859776,30712.20978,,,30712.20978,3071.220978,,62059.02128,,106.4064245,1064.032917,957.626493,0.1000029442,2.176826754,0.06502103165,0,1
9776,9777,4,0.000409123453,0.0001022808633,2444.25,16.98928157,0.05886064079,30715.35137,15357.67569,123.9260896,30715.35137,,,30715.35137,15357.67569,,61462.11867,,532.0655824,1064.129912,532.0643294,0.5000005887,0.435360504,0.05886064079,0,1
9777,9778,4,0.0004090816118,0.0001022704029,2444.5,16.98948613,0.05885993212,30718.49297,15359.24648,123.9324271,30718.49297,,,30718.49297,15359.24648,,61468.40186,,532.1140791,1064.226905,532.1128262,0.5000005886,0.4353556577,0.05885993212,0,1
9778,9779,8,0.0008180795582,0.0001022599448,1222.375,16.29654347,0.06136270563,30721.63456,7680.40864,87.63794064,30721.63456,,,30721.63456,7680.40864,,61550.08327,,266.0822272,1064.323898,798.2416706,0.250001177,0.8707016242,0.06136270563,0,1
9779,9780,24,0.00245398773,0.0001022494888,407.5,15.1981357,0.06579754386,30724.77615,2560.398013,50.60037562,30724.77615,,,30724.77615,2560.398013,,62360.61417,,88.70549867,1064.420889,975.7153908,0.08333686378,2.612075802,0.06579754386,0,1
9780,9781,2,0.0002044780697,0.0001022390349,4890.5,17.68324683,0.05655070075,30727.91774,30727.91774,175.2938041,30727.91774,,,30727.91774,30727.91774,,61468.40186,,1064.518193,1064.51788,-0.0003131307778,1.000000294,0.2176705613,0.05655070075,0,1
9781,9782,8,0.0008178286649,0.0001022285831,1222.75,16.29715694,0.06136039578,30731.05934,7682.764834,87.65138239,30731.05934,,,30731.05934,7682.764834,,61568.93283,,266.1549699,1064.61487,798.4598999,0.2500011764,0.8706725576,0.06136039578,0,1
9782,9783,6,0.000613308801,0.0001022181335,1630.5,16.58504346,0.06029528969,30734.20093,10244.73364,101.2162716,30734.20093,,,30734.20093,10244.73364,,61531.23371,,354.9048921,1064.711859,709.8069665,0.3333342155,0.6529971533,0.06029528969,0,1
9783,9784,8,0.0008176614881,0.000102207686,1223,16.29756581,0.06135885638,30737.34252,7684.335631,87.66034241,30737.34252,,,30737.34252,7684.335631,,61581.4992,,266.2034638,1064.808846,798.6053826,0.250001176,0.8706531859,0.06135885638,0,1
9784,9785,8,0.0008175779254,0.0001021972407,1223.125,16.29777022,0.06135808682,30740.48412,7685.121029,87.66482207,30740.48412,,,30740.48412,7685.121029,,61587.78238,,266.2277104,1064.905833,798.6781228,0.2500011758,0.8706435018,0.06135808682,0,1
9785,9786,16,0.001634988759,0.0001021867975,611.625,15.60482742,0.06408273369,30743.62571,3842.953214,61.9915576,30743.62571,,,30743.62571,3842.953214,,61895.65846,,133.1278563,1065.002819,931.8749628,0.1250023511,1.741267638,0.06408273369,0,1
9786,9787,2,0.0002043527128,0.0001021763564,4893.5,17.68447333,0.05654677872,30746.7673,30746.7673,175.3475614,30746.7673,,,30746.7673,30746.7673,,61506.10097,,1065.100117,1065.099804,-0.0003129597155,1.000000294,0.2176560343,0.05654677872,0,1
9787,9788,6,0.0006129955047,0.0001021659174,1631.333333,16.58606538,0.06029157471,30749.90889,10249.96963,101.2421337,30749.90889,,,30749.90889,10249.96963,,61562.64964,,355.0665348,1065.196788,710.1302532,0.3333342147,0.6529608427,0.06029157471,0,1
9788,9789,8,0.0008172438451,0.0001021554806,1223.625,16.29858763,0.06135500957,30753.05049,7688.262621,87.68273845,30753.05049,,,30753.05049,7688.262621,,61612.91512,,266.3246944,1065.293771,798.9690767,0.2500011749,0.8706047777,0.06135500957,0,1
9789,9790,16,0.001634320735,0.000102145046,611.875,15.60564475,0.06407937744,30756.19208,3844.52401,62.00422574,30756.19208,,,30756.19208,3844.52401,,61920.7912,,133.1763471,1065.390753,932.2144061,0.1250023494,1.741190199,0.06407937744,0,1
9790,9791,2,0.0002042692268,0.0001021346134,4895.5,17.68529057,0.05654416567,30759.33367,30759.33367,175.3833905,30759.33367,,,30759.33367,30759.33367,,61531.23371,,1065.488047,1065.487734,-0.0003128457247,1.000000294,0.2176463557,0.05654416567,0,1
9791,9792,42,0.004289215686,0.000102124183,233.1428571,14.64097239,0.06830147433,30762.47526,1464.879774,38.27374785,30762.47526,,,30762.47526,1464.879774,,64302.11843,,50.74869826,1065.584715,1014.836016,0.0476252123,4.570522673,0.06830147433,0,1
9792,9793,4,0.0004084550189,0.0001021137547,2448.25,16.99255189,0.05884931273,30765.61686,15382.80843,124.0274503,30765.61686,,,30765.61686,15382.80843,,61562.64964,,532.8414725,1065.681694,532.8402213,0.500000587,0.4352830364,0.05884931273,0,1
9793,9794,8,0.0008168266285,0.0001021033286,1224.25,16.29960892,0.06135116522,30768.75845,7692.189612,87.70512877,30768.75845,,,30768.75845,7692.189612,,61644.33105,,266.4459191,1065.778672,799.3327531,0.2500011738,0.8705563996,0.06135116522,0,1
9794,9795,8,0.0008167432363,0.0001020929045,1224.375,16.29981312,0.06135039664,30771.90004,7692.97501,87.70960615,30771.90004,,,30771.90004,7692.97501,,61650.61423,,266.4701633,1065.87565,799.4054862,0.2500011736,0.8705467276,0.06135039664,0,1
9795,9796,12,0.001224989792,0.0001020824826,816.3333333,15.89455219,0.06291463819,30775.04163,5129.173606,71.61824911,30775.04163,,,30775.04163,5129.173606,,61782.56113,,177.6639805,1065.972626,888.3086454,0.1666684268,1.305805585,0.06291463819,0,1
9796,9797,4,0.0004082882515,0.0001020720629,2449.25,16.99336863,0.05884648428,30778.18323,15389.09161,124.0527775,30778.18323,,,30778.18323,15389.09161,,61587.78238,,533.0354261,1066.069601,533.0341754,0.5000005866,0.4352636936,0.05884648428,0,1
9797,9798,16,0.001632986324,0.0001020616452,612.375,15.6072784,0.06407267009,30781.32482,3847.665602,62.02955427,30781.32482,,,30781.32482,3847.665602,,61971.05668,,133.2733232,1066.166576,932.8932529,0.1250023459,1.741035437,0.06407267009,0,1
9798,9799,4,0.0004082049189,0.0001020512297,2449.75,16.99377688,0.0588450706,30784.46641,15392.23321,124.0654392,30784.46641,,,30784.46641,15392.23321,,61600.34875,,533.1324001,1066.26355,533.1311496,0.5000005864,0.4352540258,0.0588450706,0,1
9799,9800,36,0.003673469388,0.0001020408163,272.2222222,14.79675639,0.06758237911,30787.60801,1710.422667,41.35725652,30787.60801,,,30787.60801,1710.422667,,63617.25124,,59.24787775,1066.360522,1007.112645,0.05556083192,3.917242735,0.06758237911,0,1
9800,9801,15,0.001530456076,0.0001020304051,653.4,15.6724292,0.06380631792,30790.7496,4105.43328,64.07365511,30790.7496,,,30790.7496,4105.43328,,61941.21155,,142.1966767,1066.457494,924.2608173,0.1333355315,1.632166351,0.06380631792,0,1
